utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,1,0.0,32995,69859934942348,487,0.0,193.97679056237521,0.14999,16,0.0,0.0,1602562600,,,,0,0.0,3,6.0,18.0,0.0,0.0,-29.895438823097546,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,24,0.0,32995,69859933628478,396,0.0,61.19475198281616,0.14999,16,0.0,0.0,1603125000,,,,0,1.8462852263781464,3,6.0,21.0,0.0,0.0,-29.895438823097546,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,1,0.0,16431,145477930375497,396,23.915000915527344,785.2591058243322,0.14999,16,0.0,0.0,1575420000,,,,0,3.470881400836027,1,6.0,23.915000915527344,0.0,0.0,0.0,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,11,0.0,16431,145463925209529,316,23.80500030517578,832.8040161132812,0.14999,16,0.0,0.0,1561098000,,,,0,5.419799615183383,5,6.0,23.80500030517578,0.0,0.0,52.033203546828744,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,35,0.0,16431,145463919948153,487,16.052000045776367,9.488842010498047,0.14999,16,0.0,0.0,1561098000,,,,0,0.0,5,6.0,16.052000045776367,0.0,0.0,52.033203546828744,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,29,0.0,16431,145463928262156,235,27.184999465942383,597.8330078125,0.14999,16,0.0,0.0,1561098000,,,,0,8.716004588103226,5,6.0,27.184999465942383,0.0,0.0,52.033203546828744,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,34,0.0,22569,145477918739826,797,13.571999549865723,182.10691006899245,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,6,6.0,13.571999549865723,0.0,0.0,13.945568612227056,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,3,0.0,16431,145478932729771,316,24.5310001373291,624.1261729625007,0.14999,16,0.0,0.0,1575420000,,,,0,4.52792754734154,1,6.0,24.5310001373291,0.0,0.0,0.0,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,17,0.0,47,145478927705847,1797,12.5,460.02124875726497,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,1,6.0,12.5,0.0,0.0,0.0,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307061000,1785564000000,18,46.471285014125414,-1461340493436000000,0.0,46.471285014125414,1605.4180613406602,0.0,0,4,0.0,16431,145478929621072,396,24.391000747680664,63.43473961961489,0.14999,16,0.0,0.0,1575420000,,,,0,1.9686237225717838,1,6.0,24.391000747680664,0.0,0.0,0.0,66.7128,C,,0,,,,,,,,,,,,,,,,
